X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
6.60848167,48.09607833,0,0,4739,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.608575,48.096065,0,0,4740,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60866667,48.09605167,0,0,4741,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60875833,48.09604,0,0,4742,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60884833,48.096025,0,0,4743,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60893667,48.096005,0,0,4744,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60902,48.09597833,0,0,4745,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60909833,48.09594333,0,0,4746,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.609175,48.095905,0,0,4747,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60925,48.095865,0,0,4748,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.609325,48.09582667,0,0,4749,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60940167,48.09578667,0,0,4750,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60948167,48.09575,0,0,4751,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60956,48.09571333,0,0,4752,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60963833,48.09567833,0,0,4753,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60972,48.095645,0,0,4754,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60980167,48.09561333,0,0,4755,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60988667,48.09558333,0,0,4756,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60997,48.09555167,0,0,4757,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61005333,48.09552,0,0,4758,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61013333,48.09549333,0,0,4759,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61022167,48.09546167,0,0,4760,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61030667,48.09543167,0,0,4761,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61038833,48.09539667,0,0,4762,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610465,48.09535667,0,0,4763,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61052667,48.09530167,0,0,4764,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61055833,48.095235,0,0,4765,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61056333,48.09516,0,0,4766,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61054167,48.095085,0,0,4767,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61051333,48.09500833,0,0,4768,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61048,48.09493,0,0,4769,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61045667,48.09485167,0,0,4770,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610445,48.09477667,0,0,4771,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61044833,48.09470333,0,0,4772,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61045167,48.094635,0,0,4773,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61046,48.09456667,0,0,4774,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61047167,48.09450333,0,0,4775,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61048333,48.09444,0,0,4776,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61049167,48.094375,0,0,4777,382,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610505,48.094315,0,0,4778,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610515,48.09425333,0,0,4779,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61052667,48.09419333,0,0,4780,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610535,48.09413333,0,0,4781,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61054167,48.09406833,0,0,4782,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61055167,48.09400667,0,0,4783,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61056333,48.09394333,0,0,4784,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610575,48.09388,0,0,4785,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61059,48.093815,0,0,4786,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61060333,48.09374667,0,0,4787,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61061833,48.09367833,0,0,4788,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61063,48.09361,0,0,4789,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61063667,48.09354333,0,0,4790,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61063833,48.09347667,0,0,4791,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61063167,48.09341,0,0,4792,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61061833,48.09334167,0,0,4793,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61059667,48.093275,0,0,4794,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61056833,48.09321,0,0,4795,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61054167,48.093145,0,0,4796,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61051833,48.09308167,0,0,4797,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61049,48.09301833,0,0,4798,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61046667,48.09295667,0,0,4799,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61044167,48.092895,0,0,4800,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61041333,48.09283,0,0,4801,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610385,48.09277,0,0,4802,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61036,48.09271,0,0,4803,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61033,48.09265167,0,0,4804,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61030667,48.09259333,0,0,4805,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610285,48.09253667,0,0,4806,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61026333,48.09247833,0,0,4807,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61025,48.09242,0,0,4808,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61023333,48.09236,0,0,4809,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61022167,48.0923,0,0,4810,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61021333,48.09224,0,0,4811,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61020833,48.09217833,0,0,4812,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61019833,48.09211833,0,0,4813,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61018333,48.09205833,0,0,4814,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61016833,48.091995,0,0,4815,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61015167,48.09193167,0,0,4816,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61013333,48.09187,0,0,4817,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610115,48.09180667,0,0,4818,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610095,48.09174333,0,0,4819,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61007333,48.09168,0,0,4820,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610055,48.091615,0,0,4821,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610035,48.09154667,0,0,4822,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610015,48.09148,0,0,4823,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61,48.09141167,0,0,4824,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60998167,48.09134,0,0,4825,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60996333,48.09127,0,0,4826,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.609945,48.0912,0,0,4827,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.609925,48.09113,0,0,4828,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60990833,48.09106333,0,0,4829,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60989,48.09099833,0,0,4830,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.609875,48.09093667,0,0,4831,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60985833,48.090875,0,0,4832,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60984167,48.090815,0,0,4833,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60983,48.090755,0,0,4834,383,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60982833,48.09069333,0,0,4835,384,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60984667,48.09062667,0,0,4836,385,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60988167,48.09055667,0,0,4837,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60992167,48.09048667,0,0,4838,386,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.60996167,48.090415,0,0,4839,387,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61,48.09034167,0,0,4840,387,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61003667,48.09026833,0,0,4841,387,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61007167,48.090195,0,0,4842,388,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61011,48.09012167,0,0,4843,389,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61015,48.09004833,0,0,4844,389,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61018833,48.08997833,0,0,4845,390,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610225,48.08990667,0,0,4846,391,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61026333,48.08983833,0,0,4847,391,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61030167,48.08977,0,0,4848,391,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61034,48.08970167,0,0,4849,391,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61038,48.08963333,0,0,4850,392,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61041833,48.08956667,0,0,4851,393,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61045,48.08949833,0,0,4852,394,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610475,48.08942667,0,0,4853,394,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61049667,48.08935667,0,0,4854,395,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61051333,48.08928667,0,0,4855,396,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61052667,48.08921667,0,0,4856,397,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61054167,48.08914667,0,0,4857,398,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61055333,48.08908,0,0,4858,399,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61055833,48.08901833,0,0,4859,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61057,48.088965,0,0,4860,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61057833,48.08891833,0,0,4861,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610585,48.08887333,0,0,4862,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61059167,48.08883167,0,0,4863,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610595,48.08878833,0,0,4864,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610605,48.08875,0,0,4865,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61062,48.08871333,0,0,4866,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61064,48.08867833,0,0,4867,399,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61066167,48.08864333,0,0,4868,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610685,48.08860667,0,0,4869,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61070667,48.08857,0,0,4870,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61073167,48.088535,0,0,4871,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61075833,48.0885,0,0,4872,400,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61078833,48.088465,0,0,4873,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61082667,48.08843167,0,0,4874,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61086833,48.0884,0,0,4875,401,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61091,48.08836833,0,0,4876,402,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.610955,48.08833833,0,0,4877,402,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61100167,48.08831167,0,0,4878,403,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61105333,48.08828667,0,0,4879,404,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61110333,48.08826,0,0,4880,405,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.611155,48.08823667,0,0,4881,406,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61120667,48.08821333,0,0,4882,406,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61125667,48.08818833,0,0,4883,407,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61130667,48.088165,0,0,4884,407,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61135667,48.088145,0,0,4885,407,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61140667,48.08812333,0,0,4886,407,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61145333,48.08810167,0,0,4887,408,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61150167,48.08808,0,0,4888,408,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61155833,48.08805167,0,0,4889,408,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.611625,48.08801833,0,0,4890,409,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61169,48.08797333,0,0,4891,409,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61175333,48.08792333,0,0,4892,410,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61181333,48.08787167,0,0,4893,410,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61187167,48.08781667,0,0,4894,409,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.611925,48.08775833,0,0,4895,409,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61198,48.08769833,0,0,4896,410,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61203333,48.08764,0,0,4897,410,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61208833,48.08758167,0,0,4898,411,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61214333,48.08752333,0,0,4899,412,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.6122,48.087465,0,0,4900,412,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61226,48.08741,0,0,4901,414,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61232333,48.08735667,0,0,4902,415,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61239333,48.087305,0,0,4903,417,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61246667,48.08725833,0,0,4904,419,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61253667,48.08721,0,0,4905,421,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61261333,48.08716667,0,0,4906,422,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61269167,48.087125,0,0,4907,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.612765,48.08708,0,0,4908,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61283833,48.08703333,0,0,4909,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61291,48.08698667,0,0,4910,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61297167,48.086935,0,0,4911,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61303167,48.08688167,0,0,4912,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61309,48.08683,0,0,4913,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61314833,48.08678167,0,0,4914,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613195,48.08672667,0,0,4915,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61323333,48.086675,0,0,4916,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613255,48.086625,0,0,4917,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61327,48.08657667,0,0,4918,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61328167,48.08653167,0,0,4919,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61329,48.08649,0,0,4920,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61329167,48.08644833,0,0,4921,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61329333,48.08640667,0,0,4922,423,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61329833,48.08636667,0,0,4923,423,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61330333,48.08633,0,0,4924,423,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61331167,48.08629167,0,0,4925,423,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61332833,48.08625833,0,0,4926,424,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613345,48.086225,0,0,4927,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61336333,48.08619333,0,0,4928,425,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61338333,48.08616,0,0,4929,426,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61340167,48.086125,0,0,4930,427,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61342333,48.08609167,0,0,4931,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61344833,48.08606167,0,0,4932,428,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61347,48.08603,0,0,4933,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613485,48.08599833,0,0,4934,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61349667,48.08596333,0,0,4935,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61351,48.08592833,0,0,4936,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61352333,48.08589333,0,0,4937,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613535,48.08585833,0,0,4938,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61355333,48.085825,0,0,4939,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613565,48.08579,0,0,4940,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61357833,48.085755,0,0,4941,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61359833,48.08572333,0,0,4942,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61361667,48.08569,0,0,4943,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61363833,48.08565833,0,0,4944,429,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61365833,48.085625,0,0,4945,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61367833,48.08559167,0,0,4946,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61369667,48.08555833,0,0,4947,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61371,48.08552333,0,0,4948,430,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613725,48.08547833,0,0,4949,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61375167,48.08543167,0,0,4950,431,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61378667,48.08538167,0,0,4951,433,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61383,48.08533,0,0,4952,434,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61387333,48.08527833,0,0,4953,435,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61391833,48.08522167,0,0,4954,436,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61395833,48.08516333,0,0,4955,436,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61399833,48.08510667,0,0,4956,437,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61404,48.08505,0,0,4957,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61407667,48.08499167,0,0,4958,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61411,48.08493167,0,0,4959,440,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61413833,48.08487167,0,0,4960,441,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61416167,48.08481167,0,0,4961,442,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61418333,48.08475167,0,0,4962,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61419667,48.08469333,0,0,4963,444,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61419167,48.08463333,0,0,4964,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.614175,48.08457333,0,0,4965,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61414,48.08451333,0,0,4966,444,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61409167,48.08445667,0,0,4967,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61403833,48.08440167,0,0,4968,441,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61398833,48.08434,0,0,4969,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61395667,48.08427667,0,0,4970,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61394333,48.08421,0,0,4971,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61395333,48.084145,0,0,4972,438,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.613985,48.08408667,0,0,4973,439,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61403,48.08403667,0,0,4974,440,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61408333,48.08399667,0,0,4975,441,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61414167,48.083965,0,0,4976,443,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61420167,48.08394,0,0,4977,444,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61426,48.08391667,0,0,4978,445,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.614315,48.08389833,0,0,4979,446,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61436667,48.08388,0,0,4980,447,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61441167,48.08386,0,0,4981,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61445667,48.08383667,0,0,4982,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.6145,48.08381333,0,0,4983,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
6.61454,48.08379,0,0,4984,448,2021/09/20 13:10:59+00,,,,,,,,,,,,,,,,,,,,,
